, Gross Profit to Sales, Net Income to Total Assets, Operating Gross Margin, Operating Profit Rate, Operating Expense Rate, Cash flow rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Cash Reinvestment %, ROA(A) before interest and % after tax
37,0.607041508023932,0.797743521000021,0.607042476830165,0.999017386391079,0.0001665165512248,0.463568271222835,0.217565384255635,6180000000.0,0.0004341064317374,0.378860698185612,0.541321412996075
38,0.600876397485943,0.798173897544613,0.600880669943355,0.998975442748083,0.0001102015786925,0.467552401801666,0.217647981779075,6050000000.0,0.0004481807032653,0.379475429380425,0.539467945922372
39,0.598440276500219,0.801371569744629,0.598444774355353,0.998953142133487,9340000000.0,0.471709317832969,0.217555432466925,5990000000.0,0.0004433145987477,0.379484743489438,0.548026602703881
40,0.625326634759901,0.815731085142529,0.625326107323542,0.999135706750384,0.0003420527489743,0.469151086619193,0.217588984496152,7940000000.0,0.0004632281956968,0.386135017324243,0.571631051024858
41,0.604409972173803,0.811426300758598,0.60441199786679,0.998970820859047,0.0001714889204627,0.461857191984768,0.217599497089228,7220000000.0,0.0004615312977112,0.375656644685369,0.562690798081116
42,0.61817780948121,0.813567760267837,0.618176969976506,0.999077470948539,0.0002856221399481,0.466732090284593,0.21758248049286,6770000000.0,0.0004472074823618,0.37797585782944,0.566888355865678
43,0.600343193075672,0.816256591930727,0.600347367358999,0.999027207905279,4980000000.0,0.466916618437718,0.217644842601976,6830000000.0,0.0004640766446896,0.384244253194739,0.575883122546882
44,0.635717637521845,0.807572628836292,0.635718300926793,0.999062103167496,0.0005824610198051,0.468025464885131,0.217659778580964,7160000000.0,0.0004517990886759,0.383741291308073,0.553423462712604
45,0.624317900960279,0.806666537650301,0.624317156488275,0.999098153901972,0.0003628673178774,0.487182842236817,0.217605410422833,6440000000.0,0.0004489293347296,0.378748928877464,0.549007849978195
46,0.608863791952954,0.813580403299354,0.608865795125326,0.999048353047616,0.0001653601862857,0.46869647635104,0.217588622793928,6720000000.0,0.0004563158318435,0.382558399463507,0.563508504143044
47,0.620940726614139,0.809900025793642,0.62094437798181,0.999101735865974,0.0003056272533939,0.471281548023452,0.217604766659242,6430000000.0,0.0004535958041901,0.386861517827205,0.563344962930659
48,0.610202119580001,0.799841684452634,0.610206258377895,0.999022817110695,0.0002124242393055,0.46026857233923,0.217599291350348,7210000000.0,0.0004491539241689,0.371837859990313,0.550534234627126
49,0.604564300127776,0.802637950812378,0.60456334049208,0.999030789869281,0.0001140175829914,0.46371421621667,0.217580944088001,6000000000.0,0.0004553176565579,0.385641369546589,0.559747056258177
50,0.619402912424155,0.788125640198415,0.619402124562187,0.999045117725291,0.0003396243826023,0.464326514179311,0.21762195249243,6400000000.0,0.000432808803866,0.379736224432771,0.527202354993458
51,0.626413325536878,0.811328897524071,0.626414332867294,0.999133049164189,0.000362173498914,0.471050049067713,0.217593504114766,6410000000.0,0.0004458849001083,0.384197682649678,0.561546009594418
52,0.60928766198247,0.812826429211926,0.609290995834474,0.99909792280752,0.0001217652280831,0.468896102262148,0.217581269288165,7480000000.0,0.0004616061608576,0.382362803174248,0.56487134757959
53,0.6035863157309,0.809661362707912,0.603590423615215,0.999001440873907,0.0001193368617111,0.467102824119507,0.21760310415636,7060000000.0,0.000459909262872,0.381561789799188,0.559692542520715
54,0.596946466317581,0.777094466430958,0.596945761685813,0.998939969749736,8270000000.0,0.462243023577665,0.217595797107763,5960000000.0,0.0004010668297818,0.377938601393391,0.516572176188399
55,0.597393770990777,0.791982244970901,0.597392582770003,0.998960421608718,693000000.0,0.461377418786644,0.217608536326456,5470000000.0,0.000401291419221,0.37617823479006,0.53881378107283
56,0.601857114845964,0.525650952071236,0.6018607936119,0.998824769165529,0.0002766024934234,0.458263925584828,0.216970994677233,7230000000.0,0.000154243036018,0.327158079058157,0.0571849105974705
57,0.595993935982145,0.746585996946147,0.595994465183989,0.998830777621275,0.0001765769261946,0.459605948516645,0.217598757092935,4670000000.0,0.0003506340234733,0.365942028985507,0.467291757522896
58,0.618083746384231,0.797585081424739,0.61808328168466,0.999003636271198,0.0003580105851333,0.462571819195961,0.217633005979658,6170000000.0,0.000448829517201,0.378916582839686,0.544319668556476
59,0.600737020401365,0.804705530749328,0.600736534109745,0.998996587890419,8720000000.0,0.462898937285591,0.217578687597063,6320000000.0,0.0004061076149744,0.37453895160389,0.550152638464893
60,0.604632490664371,0.797389746747958,0.604635408408885,0.998959959419814,0.000185943482201,0.467257156756666,0.217578475221445,6140000000.0,0.0004462841702226,0.379754852650795,0.533416921064108
61,0.597944089463887,0.786042687462666,0.597947505729399,0.998973940634146,6450000000.0,0.467431619737802,0.217590570676547,5910000000.0,0.000417661493906,0.381058827912522,0.518916266899259
62,0.610471774369914,0.802978468940389,0.610472909670073,0.998981220109377,0.0002583319273862,0.467738607483455,0.217604232401829,6010000000.0,0.000438972536255,0.376634626131664,0.547863061491496
63,0.619044362966799,0.802836623544174,0.619048991769844,0.999049392972649,0.0003272512777543,0.462227925819683,0.217643926732124,67600000.0,0.0004519488149687,0.377482210051786,0.552932839075447
64,0.605933585073783,0.790519359097307,0.605932630911371,0.99898168229828,0.0001839776618046,0.460946293919797,0.217596208585523,652000000.0,0.000436676733098,0.375451734287098,0.526766245093764
65,0.600731528026115,0.800033865258417,0.600736534109745,0.998974171728598,0.0001090452137534,0.464433876013856,0.217599447313693,6520000000.0,0.0004444874547084,0.377752319213144,0.540558220671609
66,0.595122146971701,0.784318911816898,0.595122443390651,0.998914664907267,7860000000.0,0.461806866124825,0.2175627096502,6340000000.0,0.0004326590775732,0.376560113259566,0.514500654164849
67,0.620394226664637,0.808047122738062,0.620396661814094,0.999079897440282,0.0003188098136992,0.469203090007801,0.217603220299276,6490000000.0,0.0004459847176369,0.380388212063634,0.553968600087222
68,0.604102762526719,0.803444356803959,0.604102105824529,0.998996934532097,0.0001404983400959,0.461714602048263,0.217609236502321,6250000000.0,0.0004473072998904,0.375386535524012,0.54590056694287
69,0.61242653126798,0.802988533075358,0.612425950215483,0.99903390964438,0.000236476630038,0.467585952374961,0.217588765483796,7690000000.0,0.0004461344439297,0.381254424201781,0.549062363715656
70,0.600633492612391,0.827984672530329,0.600635639026218,0.999038647080641,4300000000.0,0.471675767259673,0.217599211709492,6090000000.0,0.0004661728127895,0.383862374725234,0.588148713475796
71,0.636780633201347,0.818485753462117,0.636784906095504,0.999083826045962,0.000577719923555,0.4722125764324,0.217592528514272,6490000000.0,0.0004445124090905,0.384132483886591,0.569723070213694
72,0.623983013521181,0.80504786637318,0.623985644070973,0.999043037875225,0.0004120128277875,0.485862627177642,0.21760565930051,6510000000.0,0.0004486049277618,0.380462724935733,0.546391190580026
73,0.608862395635225,0.824062231741786,0.608865795125326,0.999072271323374,0.0001414234320471,0.468478397624619,0.217609860355698,6880000000.0,0.0004551928846472,0.380155359338326,0.580680331443524
74,0.619325683477856,0.81438278607138,0.619330056645383,0.999065569584273,0.0003160345378454,0.468595824631153,0.217609946633292,6440000000.0,0.0004663225390824,0.385669311873626,0.566397732228522
75,0.607539011598704,0.798860819040515,0.607539745456118,0.999009066990815,0.0001833994793351,0.460344061129145,0.217588191405955,6560000000.0,0.0004528222183437,0.373775194664878,0.547263410379416
76,0.603895922864534,0.809426007567113,0.603900315657476,0.999034371833284,9960000000.0,0.462301737080932,0.217597744990382,6980000000.0,0.0004663974022288,0.379168063783018,0.564816833842128
77,0.618809225079087,0.799686701771098,0.618811167644388,0.998938236541348,0.0004344463076053,0.461971263933973,0.217632382126281,6220000000.0,0.000429814278009,0.376932677620059,0.546990841692106
78,0.625595773759053,0.825485714087738,0.6255999654074,0.999143217320067,0.0003389305636388,0.46986403630172,0.217604069801746,6370000000.0,0.0004454357212298,0.382539771245483,0.582315743567379
79,0.607160757810028,0.813768816821284,0.607164992288733,0.999074813362343,0.0001113579436316,0.493434991570418,0.217589833998623,6260000000.0,0.000461855704679,0.389963116128311,0.563126907980811
80,0.602867367767208,0.813607337088615,0.602869744447167,0.998971629689629,0.0001433892524436,0.471826744839502,0.217617947221015,7010000000.0,0.0004592354945541,0.381235795983756,0.563453990405582
81,0.604012274291398,0.7693180305172,0.604015624324363,0.998895484067771,0.0002405239073247,0.454234501732048,0.217603094201253,6840000000.0,0.0003994697493247,0.337384970753698,0.492749672917575
82,0.617865417135123,0.766035222058461,0.617867077934245,0.999021892732888,0.000336270924279,0.469852293601067,0.217652249201643,550000000.0,0.0004230765948308,0.386479639357699,0.487080244221544
83,0.597901360627942,0.800260526913646,0.597904264979317,0.998972900709113,6490000000.0,0.465171988626356,0.217582098880422,5880000000.0,0.0004414180657049,0.384123169777579,0.541593981683384
84,0.605289263248076,0.798238385013351,0.605291226451808,0.998967816631174,0.0001886031215608,0.470254900480612,0.21762965774531,6590000000.0,0.0004470827104511,0.381980924704743,0.534779764500654
85,0.596259441960752,0.789635774877785,0.596261116476167,0.998955453078005,5610000000.0,0.459959907064912,0.216710028181879,6890000000.0,0.0004314612672304,0.372732014455497,0.524204099433057
86,0.606214993147475,0.80717608865725,0.60621369578691,0.998957301833619,0.0002139275137263,0.470748093908055,0.217590925742032,6510000000.0,0.0004403949360371,0.378590589024254,0.552060619276058
87,0.619860736144358,0.798076142919014,0.619863359229738,0.999013111143721,0.0003802127919633,0.461899130201387,0.217571938034463,7020000000.0,0.0004443626827977,0.377556722923885,0.541703009158308
88,0.601546550432929,0.797369557937534,0.601550901569639,0.998944476091546,0.0001528714449439,0.46349278243292,0.217467625104113,6330000000.0,0.000437899497823,0.378497447934131,0.537232882686437
89,0.598897642084071,0.793999600329013,0.598898802231223,0.998959843872588,9400000000.0,0.464974040243913,0.217561909923264,6570000000.0,0.000454818568915,0.378804813531538,0.529164849542085
90,0.592498949246406,0.783431473506795,0.592499171218957,0.99888034738118,7090000000.0,0.461352255856672,0.217611715323984,6290000000.0,0.000431386404084,0.37617823479006,0.512047535979067
91,0.620449552989051,0.821700551892766,0.620454316147538,0.999115485985855,0.0002840032290334,0.474951980741971,0.217631519350334,6540000000.0,0.0004525726745223,0.387131626988562,0.575937636284344
92,0.602779621503534,0.813863908626488,0.602783262947001,0.998981566751055,0.0001344852424128,0.468340840274108,0.217655448109384,6320000000.0,0.0004471076648333,0.377761633322156,0.563126907980811
93,0.609669986893134,0.801531632061173,0.60967295579354,0.999004098460102,0.0002228315237571,0.471841842597485,0.217584637432727,5830000000.0,0.0004377996802944,0.386582094556835,0.54295682511993
94,0.596777978512711,0.816487687135469,0.596780005477162,0.998991966001384,2790000000.0,0.481529570636538,0.217585390702496,5240000000.0,0.0004400954834514,0.388044409671771,0.565961622328827
95,0.637605477108881,0.827878672226562,0.637606480347079,0.99909850054365,0.0005763322856281,0.470897393959219,0.217603489087167,6530000000.0,0.0004650997743574,0.384747215081405,0.586022677714784
96,0.620526367832554,0.797257394356102,0.620526384064342,0.999025590244117,0.0003729276928472,0.485916308094915,0.217566077794762,5410000000.0,0.0004694917456144,0.378944525166723,0.532817269952028
97,0.602848219224395,0.819658694294729,0.602848124072126,0.999004907290683,0.0001122830355828,0.459290573127668,0.217584634114358,5820000000.0,0.0004263955276556,0.369975038187847,0.570704317488007
98,0.61957469034997,0.820055303662897,0.619575087562519,0.999092145446226,0.0002932541485459,0.476042374374072,0.217586051057932,5820000000.0,0.0004551928846472,0.393735330278306,0.571522023549935
99,0.605180714120377,0.801809219155463,0.605183124576601,0.99897382508692,0.0001808554764691,0.462820093438347,0.217608785204133,6720000000.0,0.0004555672003793,0.37909355091092,0.548190143916267
100,0.602679142479732,0.813709224162898,0.602682367863475,0.999017617485531,9690000000.0,0.464199022000789,0.217607763146473,5880000000.0,0.0004714880961857,0.386190901978317,0.565416484954208
101,0.615927407257511,0.804306892474101,0.615928450972196,0.998878498625566,0.0004484383233679,0.460843964671246,0.218563317372985,6680000000.0,0.0004352044245516,0.375703215230431,0.549607501090275
102,0.622915785359412,0.826247034715016,0.622919038902262,0.999124729763925,0.0003144156269307,0.474440334499216,0.217596799255209,6450000000.0,0.0004598343997255,0.381375507618941,0.583296990841692
103,0.605754119725214,0.807092787511969,0.605752461119359,0.999042575686322,0.0001196837711928,0.47206830896723,0.217589555255624,96900000.0,0.0004664473109931,0.381207853656719,0.555276929786306
104,0.601086231141611,0.809635499107866,0.601089666902089,0.998949906811162,0.0001361041533275,0.458341091903408,0.217592053987501,664000000.0,0.0004439634126834,0.372815841436608,0.555494984736153
105,0.604856382122632,0.805041237350195,0.604858818950979,0.999059792222978,8960000000.0,0.46385848368184,0.217597011630827,6820000000.0,0.000473833808107,0.385417830930293,0.562254688181422
106,0.597653860914159,0.796483203270087,0.5976520272705,0.999009644726945,2420000000.0,0.461558591882439,0.217630225186414,6610000000.0,0.0004330084389232,0.376401773406356,0.536905800261666
107,0.607321094506556,0.821649761949078,0.607323541705703,0.999057134636783,0.0001318256030529,0.466062756347349,0.217603153931895,7490000000.0,0.0004773024672247,0.3774170112887,0.582806367204535
108,0.606115648978656,0.825518796419942,0.606120007495063,0.999064645206465,0.0001049979364667,0.469666087919277,0.217622065316977,7030000000.0,0.0004846141011923,0.381720129652397,0.591419537723506
109,0.595770104052061,0.794110529717376,0.595771054641895,0.998894906331641,0.0001088139407656,0.463549818407522,0.21753264190845,739000000.0,0.0004334077090374,0.375889497410678,0.531508940252944
110,0.595660459490583,0.777633777731097,0.595662952766687,0.998905998865326,97700000.0,0.461568657054427,0.217460540386242,6420000000.0,0.0004210552898773,0.376541485041541,0.504524640209333
111,0.603894270128819,0.804214862287728,0.603893108865795,0.999001671968358,0.0001324037855225,0.46396752304505,0.217598066872177,7030000000.0,0.0004478063875332,0.377836146194255,0.54917139119058
112,0.595063537084531,0.791033963793342,0.595064789057208,0.998916975851785,7540000000.0,0.4678174513307,0.21755387947022,5780000000.0,0.0004240747701164,0.373579598375619,0.522732228521587
113,0.598575492377793,0.798368260050108,0.598574496605601,0.998970127575692,7860000000.0,0.476510404871543,0.217572137136604,643000000.0,0.000448654836526,0.381682873216348,0.534834278238116
114,0.604642024181317,0.823788524043359,0.604642615200565,0.999118836855405,2710000000.0,0.474609764894358,0.217598312431485,7170000000.0,0.0004584868630899,0.384542304683134,0.582479284779765
115,0.601461154955732,0.80236152423755,0.601464420069474,0.998978909164859,0.0001160990398817,0.472335036024928,0.217566602097068,5870000000.0,0.0004268946152985,0.377426325397712,0.541375926733537
116,0.603234505569535,0.812159514584672,0.603237290822872,0.999079319704153,4600000000.0,0.468131149191012,0.217693639218511,8980000000.0,0.0005030054808307,0.380546551916844,0.570377235063236
117,0.600367784627146,0.801425261787773,0.600368987734041,0.998968625461755,0.0001100859421986,0.462266508978972,0.217588357324406,6810000000.0,0.0004542446181258,0.376066465481912,0.551951591801134
118,0.605407816208565,0.80273133499151,0.605406535118696,0.999007218235201,0.0001510212610414,0.463145533999312,0.217614552529501,684000000.0,0.0004311618146447,0.374240900115495,0.546609245529874
119,0.586266886156129,0.719703518149762,0.586265296415342,0.998684263738854,0.0001670947336943,0.456811185761137,0.217458204254447,6010000000.0,0.0003691002662582,0.363175738608845,0.410488443087658
120,0.606677665026971,0.79239256019244,0.606682137246141,0.998995316870935,0.0001845558442741,0.466037593417378,0.217404124794422,7190000000.0,0.0004205562022345,0.38352706680079,0.532272132577409
121,0.594641021357094,0.780554328902464,0.594639588348059,0.998905536676423,8010000000.0,0.462633887756557,0.217462056880887,6720000000.0,0.0004264953451842,0.377035132819194,0.504034016572176
122,0.606302679738835,0.806317964114218,0.606307384078756,0.999007449329653,0.0001652445497918,0.473202318344615,0.217589233373829,6220000000.0,0.0004399956659229,0.382185835103014,0.551788050588748
123,0.604022266593307,0.874451641180582,0.604022831116044,0.998968278820078,0.0001677885526577,0.476869396005804,0.217578159976387,9910000000.0,0.0005827846405378,0.403487202414217,0.550534234627126
124,0.613312992893226,0.834655160943796,0.613312385592182,0.999125191952829,0.0001599252710721,0.545963446650395,0.2175951931646,9600000000.0,0.0004911022405491,0.387709101747327,0.607882686436982
125,0.60512816890054,0.820394362733179,0.605132677034838,0.999040264741804,0.0001134394005219,0.463806480293232,0.217630527157995,7530000000.0,0.0005168052541551,0.377444953615737,0.581879633667684
126,0.602869756317324,0.834540474201501,0.602869744447167,0.998972207425758,0.0001454707093339,0.458175016565596,0.217732132299219,7240000000.0,0.0005143597247052,0.370077493386983,0.594526820758831
127,0.605355216505311,0.826485765067952,0.605356087576933,0.99907180913447,8570000000.0,0.473829714065239,0.217595385630004,7400000000.0,0.0004827674769138,0.389413583696584,0.588475795900567
128,0.605645072175146,0.817782345414677,0.605644359244152,0.999035758399994,0.0001262750513454,0.463519622891556,0.217597628847466,8160000000.0,0.0004608575293933,0.377780261540181,0.579317488006978
129,0.611912997749472,0.81302246603021,0.611914268006169,0.999104855641073,0.0001577281776879,0.465915133824849,0.217582619864359,6160000000.0,0.0004652994094146,0.381161283111658,0.563835586567815
130,0.610420569038553,0.831351885957167,0.61042246212831,0.999072617965051,0.0001660540052492,0.464058109592948,0.217588025487503,6550000000.0,0.0004985136920452,0.382055437576841,0.597252507631923
131,0.600371440060843,0.791851947752346,0.600376194525721,0.998964465761624,0.0001125143085706,0.458849383088834,0.217520453539016,6320000000.0,0.0004429652373977,0.37090644908908,0.527802006105539
132,0.597307971428239,0.784648939143662,0.597306101269837,0.998903687920809,0.0001261594148515,0.462066883067864,0.217594134604881,5820000000.0,0.0004250729454021,0.377081703364256,0.520388137810728
133,0.605800135583179,0.824914279173241,0.605802908661122,0.999085328159899,790000000.0,0.474077988307625,0.217618926139878,6920000000.0,0.0004732848116999,0.381887783614619,0.586458787614479
134,0.60581384219835,0.816293758663612,0.605817322244483,0.999072964606729,9200000000.0,0.471316776125412,0.217607789693425,6950000000.0,0.0004640267359253,0.378925896948698,0.57108591365024
135,0.601972621419526,0.800562579411059,0.601976102278788,0.999023510394051,7980000000.0,0.462868741769625,0.217680213097429,6380000000.0,0.0004624047010861,0.376960619947096,0.544864805931095
136,0.59849578782322,0.796094757257841,0.598495221897116,0.998963425836591,8460000000.0,0.465093144779111,0.217618760221427,5840000000.0,0.0004491539241689,0.378460191498081,0.534561709550807
137,0.603529258188705,0.811876395563492,0.603532769281771,0.999005485026813,0.0001226903200344,0.462009847093262,0.217600499236674,9360000000.0,0.0004671959424573,0.376783651875862,0.563726559092891
138,0.601918179225481,0.811499959630387,0.601918447945344,0.999030443227604,719000000.0,0.467434974795132,0.21759700167572,6730000000.0,0.0004482555664118,0.377761633322156,0.55805713039686
139,0.597713165825235,0.791668826237604,0.597716888395624,0.998956493003038,7840000000.0,0.461580399755081,0.217426364503637,6630000000.0,0.0004393468519872,0.376345888752282,0.524912778020061
140,0.600455561519726,0.808565727590611,0.600455469234206,0.999062449809174,1630000000.0,0.464992493059225,0.217574702235862,6500000000.0,0.0004614564345647,0.380006333594128,0.554404709986917
141,0.60439643455812,0.833022415765591,0.604397584283429,0.99907042256776,7160000000.0,0.470771579309361,0.217605204683954,6930000000.0,0.0004682939352716,0.379847993740919,0.595835150457915
142,0.598703148681266,0.768874462553203,0.59870421885585,0.999013111143721,3790000000.0,0.466453620526241,0.217587471319876,5620000000.0,0.0003834490359897,0.380825975187214,0.494494112516354
143,0.601595311865941,0.806504999939706,0.601594142319722,0.999012648954817,8450000000.0,0.470951074876492,0.217586459217323,6690000000.0,0.0004531715796937,0.377165530345367,0.55124291321413
144,0.605570176935206,0.806598561896454,0.605572291327347,0.999038069344512,0.0001228059565283,0.467976816553853,0.217612554871347,5920000000.0,0.0004478063875332,0.379009723929809,0.550370693414741
145,0.598138970664664,0.79653325135259,0.598142089104772,0.998908194262618,0.0001335601504615,0.461635758201018,0.21768655118227,5890000000.0,0.0004440881845941,0.376569427368578,0.535433929350196
146,0.612856827890383,0.832646979230974,0.612858357716312,0.999101966960426,0.0001765769261946,0.475413301124783,0.217634665164171,7450000000.0,0.000514858812348,0.386945344808316,0.599978194505015
147,0.593298900069904,0.810076812659505,0.59329912509549,0.998889706706476,7440000000.0,0.46968454073459,0.217575482052583,7080000000.0,0.0004648003217717,0.380723519988078,0.557893589184474
148,0.606386910380756,0.81228306458215,0.606386658787241,0.999001325326681,0.0001727609218957,0.473485820688961,0.217594396756034,7500000000.0,0.0004526225832866,0.380676949443016,0.56220017444396
149,0.603899532390907,0.812830944443045,0.603900315657476,0.99899011724577,0.0001439674349131,0.467607760247603,0.217588944675724,6370000000.0,0.0004578130947721,0.38296822026005,0.54355647623201
150,0.600423621193084,0.801033204487528,0.600426642067485,0.998958919494781,0.000119452498205,0.502562425035438,0.217570760013458,6530000000.0,0.0004600090804005,0.381431392273015,0.542302660270388
151,0.605964504701173,0.826253737411608,0.605968664869773,0.999107397680043,5980000000.0,0.481423886330658,0.217615119970605,6480000000.0,0.000472411408325,0.38253045713647,0.587494548626254
